index,sid,text,polarity,file,text_original
7521,-,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین، رنگ‌ها غلظتی بیش از حد داشتند.,-1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,یکی از بهبودهای رخ داده در این صفحه نمایش این است که در نمایشگر گوشی‌های پیشین،  رنگ‌ها غلظتی بیش از حد داشتند.
7522,-,در Galaxy S II و اینک Galaxy S II Plus برنامه‌ای وجود دارد که از طریق آن می‌توانید غلظت رنگ نمایشگر را به صورت دلخواه تنظیم کنید.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,در Galaxy S II و اینک Galaxy S II Plus برنامه‌ای وجود دارد که از طریق آن می‌توانید غلظت رنگ نمایشگر را به صورت دلخواه تنظیم کنید.
7523,-,روشنایی نمایشگر به وسیله‌ی سنسور سنجش نور محیطی می‌تواند به صورت خودکار تنظیم شود و این کار تا جایی که ما دیدیم کاملا درست انجام می‌گیرد.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,روشنایی نمایشگر به وسیله‌ی سنسور سنجش نور محیطی می‌تواند به صورت خودکار تنظیم شود و این کار تا جایی که ما دیدیم کاملا درست انجام می‌گیرد.
7524,-,در قلب Galaxy S II یک پردازنده‌ی بسیار قدرتمند دو هسته ای با سرعت 1.2 گیگاهرتز قرار گرفته که در زمان ورود Galaxy S II به بازار در سال 2011 فوق‌العاده بود، اما در حال حاضر و در بین دنیای چهار هسته ایها حرف خاصی برای گفتن ندارد.,-1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,در قلب Galaxy S II یک پردازنده‌ی بسیار قدرتمند دو هسته ای با سرعت 1.2 گیگاهرتز قرار گرفته که در زمان ورود Galaxy S II به بازار در سال 2011 فوق‌العاده بود،  اما در حال حاضر و در بین دنیای چهار هسته ایها حرف خاصی برای گفتن ندارد.
7525,-,در حقیقت Galaxy S II جزو نخستین گوشی‌های هوشمند با پردازنده‌ی دو هسته‌ای بود و که غوغای فراوانی نمود.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,در حقیقت Galaxy S II جزو نخستین گوشی‌های هوشمند با پردازنده‌ی دو هسته‌ای بود و که غوغای فراوانی نمود.
7527,-,این حافظه‌ی RAM، جزو بالاترین مقادیری است که تا کنون بر روی یک گوشی هوشمند قرار گرفته و پردازشگر گرافیکی هم توان تولید قدرت فراوانی دارد.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,این حافظه‌ی RAM،  جزو بالاترین  مقادیری است که تا کنون بر روی یک گوشی هوشمند قرار گرفته و پردازشگر گرافیکی هم توان تولید قدرت فراوانی دارد.
7528,-,چنین سخت افزارهایی باعث شده که ذره‌ای مکث و تاخیر در عملکردهای گوشی دیده نشود.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,چنین سخت افزارهایی باعث شده که ذره‌ای مکث و تاخیر در عملکردهای گوشی دیده نشود.
7529,-,اما بر خلاف Galaxy S II که در دو مدل 16 و 32 گیگابایتی تولید شده بود، این گوشی فقط در یک مدل 8 گیگابایتی معرفی گردیده که در عوض قابلیت پشتیبانی از کارت حافظه تا 64 گیگابایت را داراست و خیال کاربر را از نظر حافظه برای ذخیره اطلاعات راحت می‌نماید.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,اما بر خلاف Galaxy S II که در دو مدل 16 و 32 گیگابایتی تولید شده بود،  این گوشی فقط در یک مدل 8 گیگابایتی معرفی گردیده که در عوض قابلیت پشتیبانی از کارت حافظه تا 64 گیگابایت را داراست و خیال کاربر را از نظر حافظه برای ذخیره اطلاعات راحت می‌نماید.
7530,-,در کنار چنان سخت افزار قدرتمندی، سیستم عامل کاملا حرفه‌ای و جذاب Android 4.1 با واسط کاربری TouchWiz 5.0 قرار دارد.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,در کنار چنان سخت افزار قدرتمندی،  سیستم عامل کاملا حرفه‌ای و جذاب Android 4.1 با واسط کاربری TouchWiz 5.0 قرار دارد.
7531,-,Android 4.1 کاملا با سیستم عامل iOS شرکت اپل در رقابت است.,0,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,Android 4.1 کاملا با سیستم عامل iOS شرکت اپل در رقابت است.
7532,-,پاسخگویی عمومی گوشی واقعا مثال زدنی ست.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,پاسخگویی عمومی گوشی واقعا مثال زدنی ست.
7534,-,سرعت این نسخه از اندروید به نسبت نسخه های پیشین بسیار بیشتر شده و در واقع، اصلی‌ترین تفاوت این گوشی با مدل پیشین نیز در وجود همین نسخه از اندروید به صورت پیش فرض بر روی آن است.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,سرعت این نسخه از اندروید به نسبت نسخه های پیشین بسیار بیشتر شده و در واقع،  اصلی‌ترین تفاوت این گوشی با مدل پیشین نیز در وجود همین نسخه از اندروید به صورت پیش فرض بر روی آن است.
7535,-,این گوشی از باتری لیتیوم یونی 1650 میلی آمپر ساعتی بهره می‌برد.,0,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,این گوشی از باتری لیتیوم یونی 1650 میلی آمپر ساعتی بهره می‌برد.
7538,-,از نظر شارژدهی بسیار شبیه به گوشی‌های HTC Incredible S و HTC Desire S می‌باشد.,0,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,از نظر شارژدهی بسیار شبیه به گوشی‌های HTC Incredible S و HTC Desire S می‌باشد.
7539,-,همان طور که اشاره کردیم، Galaxy S II Plus نیز همانند مدل پیشین، مجهز به دوربین 8 مگاپیکسلی است.,0,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,همان طور که اشاره کردیم،  Galaxy S II Plus نیز همانند مدل پیشین،  مجهز به دوربین 8 مگاپیکسلی است.
7541,-,از نظر کیفیت عکس‌های گرفته شده، دوربین این گوشی یکی از بهترین دوربین‌هایی است که بر روی گوشی‌های تلفن همراه مشاهده کرده‌ایم.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,از نظر کیفیت عکس‌های گرفته شده،  دوربین این گوشی یکی از بهترین دوربین‌هایی است که بر روی گوشی‌های تلفن همراه مشاهده کرده‌ایم.
7542,-,عکس‌های 8 مگاپیکسلی فوق‌العاده شارپ و با کیفیت هستند.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,عکس‌های 8 مگاپیکسلی فوق‌العاده شارپ و با کیفیت هستند.
7546,-,از نظر ضبط ویدیویی، فیلم‌های ضبط شده بسیار شارپ و با کیفیت هستند.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,از نظر ضبط ویدیویی،  فیلم‌های ضبط شده بسیار شارپ و با کیفیت هستند.
7547,-,حتی در فیلم برداری 1080p Full HD نیز فیلم برداری روان و بدون هرگونه مشکل انجام می‌شود.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,حتی در فیلم برداری 1080p Full HD نیز فیلم برداری روان و بدون هرگونه مشکل انجام می‌شود.
7548,-,سرعت عکس برداری و فیلم برداری هم فوق‌العاده است.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,سرعت عکس برداری و فیلم برداری هم فوق‌العاده است.
7552,-,عمل Pinch too Zoom که با دو انگشت صورت می‌گیرد، کاملا بدون خطاست.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,عمل Pinch too Zoom که با دو انگشت صورت می‌گیرد،  کاملا بدون خطاست.
7554,-,این مرورگر از Adobe Flash هم پشتیبانی می‌کند و محتوای آن از قبیل ویدیو و گرافیک نیز کاملا عالی اجرا می‌شود.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,این مرورگر از Adobe Flash هم پشتیبانی می‌کند و محتوای آن از قبیل ویدیو و گرافیک نیز کاملا عالی اجرا می‌شود.
7555,-,اما صفحه کلید لمسی یا همان صفحه کلید مجازی روی نمایشگر Galaxy S II فوق‌العاده است.,2,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,اما صفحه کلید لمسی یا همان صفحه کلید مجازی روی نمایشگر Galaxy S II فوق‌العاده است.
7556,-,بر روی این صفحه کلید یک کلید جدید Voice input وجود دارد که به محض فشردن آن می‌توانید صحبت کنید تا گوشی صحبت‌های شما را به صورت نوشته درآورد.,1,data/extra/Samsung Galaxy S II Plus I9105 - 8GB_Hosseini.xml,بر روی این صفحه کلید یک کلید جدید Voice input وجود دارد که به محض فشردن آن می‌توانید صحبت کنید تا گوشی صحبت‌های شما را به صورت نوشته درآورد.
