index,sid,text,normalized_text,polarity,file
10778,-,دنیایی که جذابیتهای فوق العاده خودش را دارد و از آنجا که Kinect نسبت به رقبایش (PS3 Move و Nintendo Wii) مطلوبیت بیشتری دارد و راحت تر نیز می توان از آن استفاده نمود،  بنابر این به شما توصیه می کنیم لذت استفاده از Kinect Xbox 360 را حداقل یکبار تجربه کنید.,دنیایی که جذابیتهای فوق العاده خودش را دارد و از آنجا که Kinect نسبت به رقبایش (PS3 Move و Nintendo Wii) مطلوبیت بیشتری دارد و راحت تر نیز می توان از آن استفاده نمود، بنابر این به شما توصیه می کنیم لذت استفاده از Kinect Xbox 360 را حداقل یکبار تجربه کنید.,2,data/extra/Microsoft Xbox 360 Slim 250GB Console with Kinect_Hosseini.xml
19,rev-20,دنیایی که جذابیتهای فوق العاده خودش را دارد و از آنجا که Kinect نسبت به رقبایش (PS3 Move و Nintendo Wii) مطلوبیت بیشتری دارد و راحت تر نیز می توان از آن استفاده نمود،  بنابر این به شما توصیه می کنیم لذت استفاده از Kinect Xbox 360 را حداقل یکبار تجربه کنید.,دنیایی که جذابیتهای فوق العاده خودش را دارد و از آنجا که Kinect نسبت به رقبایش (PS3 Move و Nintendo Wii) مطلوبیت بیشتری دارد و راحت تر نیز می توان از آن استفاده نمود، بنابر این به شما توصیه می کنیم لذت استفاده از Kinect Xbox 360 را حداقل یکبار تجربه کنید.,2,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml
9615,-,دو کلید هم به صورت مجزا در پایین تاچ پد قرار دارند و بسیار خوب ساخته شده‌اند.,دو کلید هم به صورت مجزا در پایین تاچ پد قرار دارند و بسیار خوب ساخته شده اند.,1,data/extra/IBM Lenovo Essential G580-J_Hosseini.xml
28,rev-29,دو کلید هم به صورت مجزا در پایین تاچ پد قرار دارند و بسیار خوب ساخته شده‌اند.,دو کلید هم به صورت مجزا در پایین تاچ پد قرار دارند و بسیار خوب ساخته شده اند.,1,data/main/IBM Lenovo Essential G580-J.xml
7192,-,دوربین 12 مگاپیکسلی با فوکوس خودکار و سنسور Exmor R و قابلیت فیلمبرداری Full HD 1080p،  دوربین مکالمه تلفنی و امکانات ارتباطی متنوع که همه اینها توسط پردازنده قدرتمند دو هسته ای Snapdragon با فرکانس 1.5 گیگاهرتز تغذیه می شوند.,دوربین 12 مگاپیکسلی با فوکوس خودکار و سنسور Exmor R و قابلیت فیلمبرداری Full HD 1080p، دوربین مکالمه تلفنی و امکانات ارتباطی متنوع که همه اینها توسط پردازنده قدرتمند دو هسته ای Snapdragon با فرکانس 1.5 گیگاهرتز تغذیه می شوند.,1,data/extra/Sony Xperia Ion_Hosseini.xml
14,rev-15,دوربین 12 مگاپیکسلی با فوکوس خودکار و سنسور Exmor R و قابلیت فیلمبرداری Full HD 1080p،  دوربین مکالمه تلفنی و امکانات ارتباطی متنوع که همه اینها توسط پردازنده قدرتمند دو هسته ای Snapdragon با فرکانس 1.5 گیگاهرتز تغذیه می شوند.,دوربین 12 مگاپیکسلی با فوکوس خودکار و سنسور Exmor R و قابلیت فیلمبرداری Full HD 1080p، دوربین مکالمه تلفنی و امکانات ارتباطی متنوع که همه اینها توسط پردازنده قدرتمند دو هسته ای Snapdragon با فرکانس 1.5 گیگاهرتز تغذیه می شوند.,1,data/main/Sony Xperia Ion.xml
3423,-,دوربین HTC بر روی 8X از یک دوربین 8 مگاپیکسلی همراه با سنسور BSI استفاده نموده است.,دوربین HTC بر روی 8X از یک دوربین 8 مگاپیکسلی همراه با سنسور BSI استفاده نموده است.,0,data/extra/HTC Windows Phone 8X_Hosseini.xml
43,rev-44,دوربین HTC بر روی 8X از یک دوربین 8 مگاپیکسلی همراه با سنسور BSI استفاده نموده است.,دوربین HTC بر روی 8X از یک دوربین 8 مگاپیکسلی همراه با سنسور BSI استفاده نموده است.,0,data/main/HTC Windows Phone 8X.xml
9153,-,دوربین HTC در سری گوشی‌های One خود،  یک پردازشگر به نام ImageChip قرار داده است که وظیفه انجام محاسبات مربوط به دوربین گوشی را بر عهده دارد.,دوربین HTC در سری گوشی های One خود، یک پردازشگر به نام ImageChip قرار داده است که وظیفه انجام محاسبات مربوط به دوربین گوشی را بر عهده دارد.,0,data/extra/HTC One X Plus - 64GB_Hosseini.xml
27,rev-28,دوربین HTC در سری گوشی‌های One خود،  یک پردازشگر به نام ImageChip قرار داده است که وظیفه انجام محاسبات مربوط به دوربین گوشی را بر عهده دارد.,دوربین HTC در سری گوشی های One خود، یک پردازشگر به نام ImageChip قرار داده است که وظیفه انجام محاسبات مربوط به دوربین گوشی را بر عهده دارد.,0,data/main/HTC One X Plus - 64GB.xml
5326,-,دوربين NEX‪-‬VG10 با رزولوشن ۱۹۲۰ در ۱۰۸۰ با سرعت ۲۴ مگابيت در ثانيه فيلم برداري مي کند و به همراه يک لنز E‪-‬mount از نوع 18‪-‬200mm با زوم اپتيکال ۱۱ برابر ارايه مي شود.,دوربین NEX‪-‬VG10 با رزولوشن ۱۹۲۰ در ۱۰۸۰ با سرعت ۲۴ مگابیت در ثانیه فیلم برداری می کند و به همراه یک لنز E‪-‬mount از نوع 18‪-‬200mm با زوم اپتیکال ۱۱ برابر ارایه می شود.,0,data/extra/Sony NEX-VG10_Hosseini.xml
12,gr-6-13,دوربين NEX‪-‬VG10 با رزولوشن ۱۹۲۰ در ۱۰۸۰ با سرعت ۲۴ مگابيت در ثانيه فيلم برداري مي کند و به همراه يک لنز E‪-‬mount از نوع 18‪-‬200mm با زوم اپتيکال ۱۱ برابر ارايه مي شود.,دوربین NEX‪-‬VG10 با رزولوشن ۱۹۲۰ در ۱۰۸۰ با سرعت ۲۴ مگابیت در ثانیه فیلم برداری می کند و به همراه یک لنز E‪-‬mount از نوع 18‪-‬200mm با زوم اپتیکال ۱۱ برابر ارایه می شود.,0,data/main/Sony NEX-VG10.xml
13138,-,دوربین TF700 نیز نسبت به مدل‌های پیشین بهبود فراوانی یافته و در کل می‌توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,دوربین TF700 نیز نسبت به مدل های پیشین بهبود فراوانی یافته و در کل می توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,2,data/extra/Asus Transformer Pad Infinity TF700T 64GB + Dock_Hosseini.xml
66,rev-67,دوربین TF700 نیز نسبت به مدل‌های پیشین بهبود فراوانی یافته و در کل می‌توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,دوربین TF700 نیز نسبت به مدل های پیشین بهبود فراوانی یافته و در کل می توان گفت که یکی از بهترین دوربین هاییست که تا به امروز بر روی تبلت ها دیده بودیم.,2,data/main/Asus Transformer Pad Infinity TF700T 64GB + Dock.xml
2319,-,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می‌باشد که قابلیت فیلم برداری با کیفیت FullHD  با سرعت 30 فریم بر ثانیه را نیز داراست.,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,0,data/extra/LG Optimus True HD LTE P936_Hosseini.xml
143,-,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می‌باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,0,data/extra/LG Optimus Vu P895_Hosseini.xml
24,rev-25,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می‌باشد که قابلیت فیلم برداری با کیفیت FullHD  با سرعت 30 فریم بر ثانیه را نیز داراست.,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,0,data/main/LG Optimus True HD LTE P936.xml
55,rev-56,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می‌باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,دوربین اصلی این گوشی دارای یک سنسور 8 مگاپیکسلی می باشد که قابلیت فیلم برداری با کیفیت FullHD با سرعت 30 فریم بر ثانیه را نیز داراست.,0,data/main/LG Optimus Vu P895.xml
142,-,دوربین اما از نظر قابلیت عکاسی،  ال‌جی برای این مدل چیزی کم نگذاشته است.,دوربین اما از نظر قابلیت عکاسی، ال جی برای این مدل چیزی کم نگذاشته است.,1,data/extra/LG Optimus Vu P895_Hosseini.xml
