index,sid,text,normalized_text,polarity,file
11717,-,"من 1 هفته قبل عيد اين هارد رو از digikala خريدم  قبل خريد از هر فروشنده اي سوال کردم , گفتن : اول وسترن نشد سيگيت ( البته از نظر سرعت ) بعد با بخش مشاوره براي فروش digikala تماس گرفتم ايشون هم گفتن از نظر سرعت وسترن عاليه  حالا که من حدود 1 ماهه دارمش از نظر خودم عاليه ( سرعت ( فوق‌العاده ) اندازه و کيفيت  و وزن ( مناسب) امنيت و زيبايي ( عالي )   فقط ضد آب نيست.","من 1 هفته قبل عید این هارد رو از digikala خریدم قبل خرید از هر فروشنده ای سوال کردم , گفتن : اول وسترن نشد سیگیت ( البته از نظر سرعت ) بعد با بخش مشاوره برای فروش digikala تماس گرفتم ایشون هم گفتن از نظر سرعت وسترن عالیه حالا که من حدود 1 ماهه دارمش از نظر خودم عالیه ( سرعت ( فوق العاده ) اندازه و کیفیت و وزن ( مناسب) امنیت و زیبایی ( عالی ) فقط ضد آب نیست.",1,data/extra/Western Digital Portable My Passport - 1TB.xml
778,-,"من 1 هفته قبل عيد اين هارد رو از digikala خريدم  قبل خريد از هر فروشنده اي سوال کردم , گفتن : اول وسترن نشد سيگيت ( البته از نظر سرعت ) بعد با بخش مشاوره براي فروش digikala تماس گرفتم ايشون هم گفتن از نظر سرعت وسترن عاليه  حالا که من حدود 1 ماهه دارمش از نظر خودم عاليه ( سرعت ( فوق العاده ) اندازه و کيفيت  و وزن ( مناسب) امنيت و زيبايي ( عالي )   فقط ضد آب نيست.","من 1 هفته قبل عید این هارد رو از digikala خریدم قبل خرید از هر فروشنده ای سوال کردم , گفتن : اول وسترن نشد سیگیت ( البته از نظر سرعت ) بعد با بخش مشاوره برای فروش digikala تماس گرفتم ایشون هم گفتن از نظر سرعت وسترن عالیه حالا که من حدود 1 ماهه دارمش از نظر خودم عالیه ( سرعت ( فوق العاده ) اندازه و کیفیت و وزن ( مناسب) امنیت و زیبایی ( عالی ) فقط ضد آب نیست.",2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml
0,gr-6-1,"من 1 هفته قبل عيد اين هارد رو از digikala خريدم

قبل خريد از هر فروشنده اي سوال کردم , گفتن : اول وسترن نشد سيگيت ( البته از نظر سرعت )
بعد با بخش مشاوره براي فروش digikala تماس گرفتم ايشون هم گفتن از نظر سرعت وسترن عاليه
 حالا که من حدود 1 ماهه دارمش از نظر خودم عاليه ( سرعت ( فوق العاده ) اندازه و کيفيت  و وزن ( مناسب) امنيت و زيبايي ( عالي ) 

فقط ضد آب نيست.","من 1 هفته قبل عید این هارد رو از digikala خریدم قبل خرید از هر فروشنده ای سوال کردم , گفتن : اول وسترن نشد سیگیت ( البته از نظر سرعت ) بعد با بخش مشاوره برای فروش digikala تماس گرفتم ایشون هم گفتن از نظر سرعت وسترن عالیه حالا که من حدود 1 ماهه دارمش از نظر خودم عالیه ( سرعت ( فوق العاده ) اندازه و کیفیت و وزن ( مناسب) امنیت و زیبایی ( عالی ) فقط ضد آب نیست.",2,data/main/Western Digital Portable My Passport - 1TB.xml
3708,-,من SII  داشتم و با ضرر زياد ردش کردم رفت.,من SII داشتم و با ضرر زیاد ردش کردم رفت.,-2,data/extra/HTC One X Plus - 64GB.xml
1,gr-11-2,من SII  داشتم و با ضرر زياد ردش کردم رفت.,من SII داشتم و با ضرر زیاد ردش کردم رفت.,-1,data/main/HTC One X Plus - 64GB.xml
0,gr-9-1,من از روزي که وارد بازار شد دارم ..,من از روزی که وارد بازار شد دارم ..,0,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11314,-,من از روزي که وارد بازار شد دارم ..,من از روزی که وارد بازار شد دارم ..,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
11305,-,من اول ميخواستم ايسوس ترانسفر بگيرم اما با پيشنهاد دوستان اين مدلو گرفتم خيليم راضيم ازش.,من اول میخواستم ایسوس ترانسفر بگیرم اما با پیشنهاد دوستان این مدلو گرفتم خیلیم راضیم ازش.,1,data/extra/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
1,gr-3-2,من اول ميخواستم ايسوس ترانسفر بگيرم اما با پيشنهاد دوستان اين مدلو گرفتم خيليم راضيم ازش.,من اول میخواستم ایسوس ترانسفر بگیرم اما با پیشنهاد دوستان این مدلو گرفتم خیلیم راضیم ازش.,2,data/main/Samsung Galaxy Tab 2 10.1 P5100 - 16GB.xml
1,gr-4-2,من اگه جاي ديجي کالا بودم امتياز 9.75 رو به اين دوربين مي دادم عکس هاي اين دوربين رو با Casio Exilim EX-ZR20  که قيمتش گرونتر هست مقايسه کردم شايد باورتون نشه تفاوت از زمين تا آسمان بود واقعا که سوني در دوربين هاي ديجيتال مخصوصا دوربين هاي خانوادگي و نه حرفه اي حرف اول رو ميزنه .,من اگه جای دیجی کالا بودم امتیاز 9.75 رو به این دوربین می دادم عکس های این دوربین رو با Casio Exilim EX-ZR20 که قیمتش گرونتر هست مقایسه کردم شاید باورتون نشه تفاوت از زمین تا آسمان بود واقعا که سونی در دوربین های دیجیتال مخصوصا دوربین های خانوادگی و نه حرفه ای حرف اول رو میزنه .,0,data/main/Sony Cyber-Shot DSC-HX10V.xml
11392,-,من اگه جاي ديجي کالا بودم امتياز 9.75 رو به اين دوربين مي دادم عکس هاي اين دوربين رو با Casio Exilim EX-ZR20  که قيمتش گرونتر هست مقايسه کردم شايد باورتون نشه تفاوت از زمين تا آسمان بود واقعا که سوني در دوربين هاي ديجيتال مخصوصا دوربين هاي خانوادگي و نه حرفه اي حرف اول رو ميزنه .,من اگه جای دیجی کالا بودم امتیاز 9.75 رو به این دوربین می دادم عکس های این دوربین رو با Casio Exilim EX-ZR20 که قیمتش گرونتر هست مقایسه کردم شاید باورتون نشه تفاوت از زمین تا آسمان بود واقعا که سونی در دوربین های دیجیتال مخصوصا دوربین های خانوادگی و نه حرفه ای حرف اول رو میزنه .,1,data/extra/Sony Cyber-Shot DSC-HX10V.xml
11790,-,"من اين هارد رو سه روز پيش سفارش دادم امروز رسيد دستم سرعتش عاليه, نرم‌افزاري که روي خودش هست خيلي به کار مياد اگر به دنبال يه هارد همه چي تموم ميگردين اين عاليه شک نکنين.","من این هارد رو سه روز پیش سفارش دادم امروز رسید دستم سرعتش عالیه, نرم افزاری که روی خودش هست خیلی به کار میاد اگر به دنبال یه هارد همه چی تموم میگردین این عالیه شک نکنین.",1,data/extra/Western Digital Portable My Passport - 1TB.xml
851,-,"من اين هارد رو سه روز پيش سفارش دادم امروز رسيد دستم سرعتش عاليه, نرم افزاري که روي خودش هست خيلي به کار مياد اگر به دنبال يه هارد همه چي تموم ميگردين اين عاليه شک نکنين.","من این هارد رو سه روز پیش سفارش دادم امروز رسید دستم سرعتش عالیه, نرم افزاری که روی خودش هست خیلی به کار میاد اگر به دنبال یه هارد همه چی تموم میگردین این عالیه شک نکنین.",2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml
0,gr-41-1,"من اين هارد رو سه روز پيش سفارش دادم امروز رسيد دستم سرعتش عاليه, نرم افزاري که روي خودش هست خيلي به کار مياد اگر به دنبال يه هارد همه چي تموم ميگردين اين عاليه شک نکنين.","من این هارد رو سه روز پیش سفارش دادم امروز رسید دستم سرعتش عالیه, نرم افزاری که روی خودش هست خیلی به کار میاد اگر به دنبال یه هارد همه چی تموم میگردین این عالیه شک نکنین.",2,data/main/Western Digital Portable My Passport - 1TB.xml
11779,-,من  اين هارد رو گرفتم و خيلي راضيم اندازش از کف دست کوچيک‌تره که اين خودش کلي ارزش داره عاشق دي جي کالا هستم,من این هارد رو گرفتم و خیلی راضیم اندازش از کف دست کوچیک تره که این خودش کلی ارزش داره عاشق دی جی کالا هستم,1,data/extra/Western Digital Portable My Passport - 1TB.xml
840,-,من  اين هارد رو گرفتم و خيلي راضيم اندازش از کف دست کوچيک تره که اين خودش کلي ارزش داره عاشق دي جي کالا هستم,من این هارد رو گرفتم و خیلی راضیم اندازش از کف دست کوچیک تره که این خودش کلی ارزش داره عاشق دی جی کالا هستم,2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml
0,gr-37-1,"من  اين هارد رو گرفتم و خيلي راضيم اندازش از کف دست کوچيک تره که اين خودش کلي ارزش داره عاشق دي جي کالا هستم 

",من این هارد رو گرفتم و خیلی راضیم اندازش از کف دست کوچیک تره که این خودش کلی ارزش داره عاشق دی جی کالا هستم,2,data/main/Western Digital Portable My Passport - 1TB.xml
3695,-,من اين گوشيو خريدم اما نميدونم چجوري کيبوردشو فارسي کنم.,من این گوشیو خریدم اما نمیدونم چجوری کیبوردشو فارسی کنم.,-1,data/extra/HTC One X Plus - 64GB.xml
1,gr-7-2,من اين گوشيو خريدم اما نميدونم چجوري کيبوردشو فارسي کنم.,من این گوشیو خریدم اما نمیدونم چجوری کیبوردشو فارسی کنم.,0,data/main/HTC One X Plus - 64GB.xml
